board,winner
OXX XO XO,1
OXO XOXX ,1
XOOXXXOXO,1
 OX OX X ,1
OO XOOXXX,0
XOXXOXOXO,1
O XOXO XX,1
 X  OOOXX,0
OOOX   XX,0
XXOXO OOX,0
 XX OXOXO,1
OXXXOXXOO,1
 XO XXOXO,1
OXXXOXXOO,1
XXXO XOOO,0
OXXXOOXXO,1
XOOXXOOXX,1
XOOXOXXXO,1
OXXOXOXOX,1
X  XO X O,1
OOOXO XXX,0
  XOXOX  ,1
X XX  OOO,0
 XXXOXOOO,0
 X OX OX ,1
XXXOOOX O,0
OXOXOXXXO,1
X XOOX XO,1
 OOOOXXXX,0
OXOOXXXOX,1
OOXOXXXXO,1
XOOXOXXXO,1
XX OOOXXO,0
XOXXXOXOO,1
XOOXOXXXO,1
OXOXOXXOX,1
XOOXOXX  ,1
XOXXOXOXO,1
OOOXXOXX ,0
XOOOXX XO,0
OXXXOOXXO,1
OX OXXXO ,1
XOOOX XXO,0
XOXXO X O,1
XOOXXOXOX,1
XOOXOXO X,0
OXXOXXXOO,1
OOXXOXXOX,1
OOXOOXXXX,1
OXOXOXXOX,1
XXXXOOXOO,1
XOO OXOXX,0
XOXXOOXXO,1
OXXOOOXX ,0
OOXOXOXXX,1
OXXXOOXOX,1
X OXOXOOX,0
 X  XOXO ,1
XX OOOOXX,0
X OXXXOOO,0
OOXXXXOXO,1
XXX   OOO,0
OXXOXOOXX,1
  XOXXOXO,1
OXXOXOXXO,1
 XOXOXOOX,0
 OX X XO ,1
XOOOXX XO,0
OXOXOXXXO,1
XXOXOXOO ,0
XOXOXOXOX,1
 OXO X X ,1
OXXXOOO X,0
XX OXOXO ,1
XXX XOOOO,0
OOO  XXX ,0
XOXOXXOXO,1
  XOOXXXO,1
OOOXO XXX,0
XXOOXOOXX,1
OOXXXOXXO,1
 OXXXOOOX,0
 XOXOXOOX,0
 XOX  XO ,1
OXXXOXOXO,1
XO X  X O,1
OOOXX OXX,0
OX  XOX  ,1
XOXXOXOXO,1
XOOXXXOOX,1
OOXOOXXXX,1
OXXXOOXXO,1
XXOXO OOX,0
OXOXO X X,1
XXOOO  X ,0
 XO XOX  ,1
OXXOOXOXX,1
XOXOXXOOX,1
OOX  XXOX,1
XXXOXOOO ,0
XOOXOXXOX,1
 X OXOOXX,1
X OXO OX ,0
XXO XOX O,1
OOXOXOXXX,1
OXXOOXXXO,1
  X OX XO,1
XOOOXXXO ,0
X XOXOXO ,1
 OXXXOX O,1
O X  XO X,1
OOX  XXOX,1
   XXOOOX,0
OOOXX XXO,0
XOXOOXOXX,1
 OOOXXXXO,0
OXOOXX X ,1
 XXOOXXOO,0
OXXOOXOXX,1
X X  OOOX,0
O XXOOOXX,0
XXOOXXOOX,1
OOOXXOXX ,0
OOXOX  XX,1
 OOOX  XX,0
XOOXOOXXX,1
OOOXOX XX,0
OOXXXOXXO,1
XXXOXOOO ,0
OXOX  X  ,1
 XXOXO XO,1
OXOXXXOOX,1
OXOX  XXO,1
OO XOOXXX,0
 OOOXXOXX,0
XOXXOXOOX,1
XOOOX XOX,0
XXOX OOOX,0
XOOOOXX X,0
XOOXOXXXO,1
OXOXXXOOX,1
X OOOXXOX,0
OXX OXOX ,1
 OX  X OX,1
OXXOXOXOX,1
 XXOOXXOO,0
XOOOXOX X,0
OOXXXOXXO,1
OOXXXOXOX,1
 OOOXXOXX,0
XO X OXOX,1
OXOXO X X,1
OXXOOXOXX,1
XOOXXOOXX,1
XXXOOO XO,0
XXOOXXXOO,1
X X OXOOX,1
 X X OXO ,1
XXXOOX OO,0
 OXO XXOX,1
OX OX X  ,1
XOOXXXOOX,1
XOOOXOX X,0
 OXXXOOOX,0
XXOOOXOX ,0
O XXOX OX,1
XOXOXOXOX,1
XXXOOO   ,0
XXX OOO  ,0
OOXOX XX ,1
OXXOXXOOX,1
XOOXXXOOX,1
OXOOX  XX,1
XOOOXX   ,0
X OXOOOXX,0
XOOXXXOXO,1
 OOOX X X,0
OX XX XOO,1
OXO XX OX,1
OOO XXXXO,0
XOXOXXOXO,1
 XOOXX OX,1
OX X OX  ,1
OXOOXX  X,1
O X  X OX,1
X OXOXX O,1
XXXXOOXOO,1
 XOXOOXX ,1
XOOXXXOXO,1
 OXOOXX X,1
OXXO XOX ,1
XO XXXOOO,0
XXOOXXOXO,1
XXX OOOOX,0
 X OOO XX,0
XOOXXOXXO,1
XOOXXO X ,1
X XO XOOX,1
XXXOOXOOX,1
XOOXXXOOX,1
OXOXOXXXO,1
XXO OXOXO,0
XOXOXXXOO,1
XOXOOXOXX,1
XOXOXXXOO,1
XOXXOOXXO,1
OOXOOXXXX,1
O XX XOOX,1
X OOOOXXX,0
XOXOOXOXX,1
XOXOOOXX ,0
XX   OOOX,0
XXOOO XXO,0
OOXOXX X ,1
OXXOOXXOX,1
O XOOXXX ,1
OXOOXX X ,1
OXXXOXOOX,1
  X XXOOO,0
OXO XX OX,1
OXXOXOOXX,1
XXOOX X O,1
 OXXOXOX ,1
OO XOOXXX,0
O X OX  X,1
 XOOXXXO ,1
OOXO XX X,1
XXO XXOOO,0
OXXX OX O,1
OOXOXXXXO,1
 OXOXXO X,1
XX  XOXOO,1
X X X OOO,0
 XOXOOX X,1
XOXOXXOOX,1
XOXXOOXXO,1
XOOXOXXXO,1
OXO X X  ,1
OOXOXOXXX,1
 OX X X O,1
XOOXOXXOX,1
XOXOOXXXO,1
OOOXX XXO,0
XOOX XXO ,1
OXXXXOOO ,0
OX XOXXO ,1
XOOXXOOXX,1
OOOXXX XO,0
XOOXXXOXO,1
XOXOXXXOO,1
XOXOXOXOX,1
XOOOXX   ,0
 X OXO X ,1
OOO XXXXO,0
O XO XXOX,1
XXO XOOOX,0
XXOOO   X,0
XXOXOOXOX,1
 OX X XO ,1
XXO OXOXO,0
XXXOOOXO ,0
 OXOX XOX,1
   XXXOOO,0
XOOXXOOXX,1
XXOOXXXOO,1
OXO XXO X,1
OXOXXXOOX,1
OXXOX OX ,1
OX XOOOXX,0
 OXX XOOX,1
XXO X XOO,1
OXOXOXXXO,1
OXXXOXXOO,1
XXOOXOX  ,1
 OX OX X ,1
 XXXOOOXO,0
OOOXXXX O,0
XXXOXOOXO,1
OOX OOXXX,0
O XXOOOXX,0
X OOOOXXX,0
OXO X XOX,1
OXXXOOXOX,1
XXXOO XOO,0
XOXOOXXOX,1
 XOXOXO  ,0
X XXOOXO ,1
XXOXOOO X,0
XXOXXOXOO,1
OXX XXOOO,0
O X  X OX,1
XOXXOXOOX,1
XX OOO  X,0
XXOOXXOOX,1
OXOOXOXXX,1
OXOX XX O,1
OXOOXXOXX,1
XOXOXXXOO,1
XXOOXO X ,1
XOOXOXXOX,1
OOXXXOXOX,1
XXOXOXXOO,1
XOOXX X O,1
XOOXOXXOX,1
XXOOO   X,0
XOOXXOXXO,1
O XOOOXXX,0
OXXXXOXOO,1
XX   OOOX,0
OXOXXXXOO,1
X  XOOO X,0
OXX OX XO,1
 XO X  XO,1
 XXXOOO  ,0
OXOOXXOXX,1
OXOXOXXXO,1
OXXOX X O,1
X X OOO X,0
OXXOOXXXO,1
OOXXOXXOX,1
OOXXOXXOX,1
 X X OX O,1
 X X  XOO,1
O OOOXXXX,0
XXXOOOX O,0
XXXXOOXOO,1
XXO XOXO ,1
OXOXXXXOO,1
X XOXOXO ,1
XOXOXOXXO,1
X XX  OOO,0
X OOOXOXX,0
X  XOOOX ,0
OXOXOOXXX,1
X XX OOO ,0
OX XOXXO ,1
OXO X  X ,1
OXOXOOXXX,1
XX OOOXOX,0
XO X  X O,1
 OX XXOOX,1
OOXXXXXOO,1
OOXXOO XX,0
XO XX OXO,1
OX XXXOOO,0
OXOXXOXOX,1
OOXXXXOXO,1
OOXXOXOXX,1
X XOOOXOX,0
XXXOOXOOX,1
 X  XOOOX,0
OXXXOXOXO,1
XOOXXOXOX,1
 XOXOXOXO,0
X  XXOOXO,1
XOOOXXOX ,0
X  XOOO X,0
XOOXXOOXX,1
 X  XOOX ,1
O XOX X  ,1
 OXO XXOX,1
XOOXXXXOO,1
OO XOOXXX,0
 X XXOXOO,1
OXX XOOOX,0
XXOOXXOOX,1
XX  XOXOO,1
XXX OOOXO,0
XXOXXOOXO,1
  X XOXO ,1
XOOOXOXX ,0
XOXXOXOXO,1
X XOXO XO,1
OXOXXXOOX,1
OOXXXOXOX,1
OXO XOX X,1
OXOXOXXOX,1
XXOOXXOOX,1
OXXOOO XX,0
 OXXOX XO,1
OXX OOOXX,0
X  XOOX  ,1
X XOOX OX,1
XXOXOOXXO,1
OXX XXOOO,0
XOOXXXOXO,1
 XXOOXXOO,0
 OOOXXXXO,0
  X OX XO,1
OXOXXXOOX,1
X XOOOXXO,0
XOXXOXOOX,1
XOX XXOOO,0
XOXXOOOX ,0
OOX X OXX,1
OXXOXXOOX,1
  XOOXXOX,1
 X  X OXO,1
XOXOXXXOO,1
XXOOXXOOX,1
OXOXXOOXX,1
OX XOOX X,1
OXOXXOOXX,1
OXO XOX X,1
OXXXOOXXO,1
  OOOXXX ,0
XOXOXXXOO,1
  OOOX XX,0
XXXOOOX O,0
OOXOXXX  ,1
OXOX  XXO,1
XOXXOXOOX,1
OOXOXOXXX,1
XOOOXOX X,0
XXOOOOX X,0
XXXOXOXOO,1
OX OX X  ,1
 OXX XOXO,1
XXOOXXOOX,1
OOO  XX X,0
XXOOXOXXO,1
XOOOOXX X,0
OXX XXOOO,0
OOO OXXXX,0
XOXXOXOXO,1
XXOOXXXOO,1
XOOO   XX,0
XX OX OXO,1
X XXXOOOO,0
XXOOX XO ,1
OXOXOOXXX,1
XOXOXXOOX,1
XOX OOOXX,0
XOXO X OX,1
O X  X XO,1
 OXXXOX O,1
 OOOOXXXX,0
 X X OX O,1
O X XXXOO,1
X OXX XOO,1
OXOXXXOOX,1
O XXOOOXX,0
OXOXOXXXO,1
OXOXX X O,1
OOXXOOXX ,0
OX XOOXX ,1
 OX OX X ,1
OXOXXOOXX,1
XX OXO XO,1
OOOXXX OX,0
OOX  XXXO,1
XXOX OOOX,0
 XOXO O X,0
 XOXOXOOX,0
OOOXXX OX,0
OXOOXXXXO,1
OOO XX  X,0
OXXOXXOOX,1
XOOO XOXX,0
X   XOOOX,0
OXXXOXOOX,1
 OXXXOXO ,1
OX OX OXX,1
OOO  XX X,0
XOXXOXXOO,1
XOOX  XOX,1
XXXOOO OX,0
XXXOOXOXO,1
XXXXOOOO ,0
X O OXOX ,0
OXOXXOXOX,1
OX X OXOX,1
OOXXX X O,1
XXXOXOXOO,1
XXOXXOOO ,0
 XXXO XOO,1
OX  XXXOO,1
XOXXOOXXO,1
XOOXX X O,1
XO XO X  ,1
X OXOXX O,1
OXO X X  ,1
OXOX XX O,1
X XX OOO ,0
  XX OOOX,0
XOOOX XXO,0
XXOXOXXOO,1
OX XXOOX ,1
O XOOOXXX,0
OXOXXOOXX,1
XOOXXXXOO,1
OXOOOX XX,0
XXOOXOXXO,1
OXOXOXOX ,0
  X XOOX ,1
XXXOOO OX,0
 OOOXXXXO,0
OXXX OX O,1
X OXO O X,0
X XOXXOOO,0
OOO XOXXX,0
OXXXOOXXO,1
OXXXOXOOX,1
OOO OXXXX,0
O XXOXOX ,1
XXO OXO  ,0
XOOXXOOXX,1
OXXXOXOXO,1
XOXXOXOXO,1
O XOX X  ,1
XXOXOXOO ,0
 XXOOX OX,1
 OXXX OXO,1
O XO X X ,1
XOOO XXOX,0
 OXOX X  ,1
X XOOO  X,0
 XOXO XXO,1
OOXX XO X,1
OXOXO X X,1
OOOX OXXX,0
XX XOOOXO,0
X OX OX  ,1
OXXXOXXOO,1
OOXOXXXXO,1
OXX XOXO ,1
XXXOOO OX,0
O XXXOX O,1
XOOXXXXOO,1
  XOX XO ,1
XO X OX  ,1
OOO XXXXO,0
X   XXOOO,0
XO XXOOX ,1
XOXO X XO,1
X OXX XOO,1
XOOXXOXOX,1
XOOXXXOOX,1
XOOXXOXOX,1
OOXXXOOXX,1
OOOXXOXX ,0
XOXXOXOOX,1
OXXXOOXOX,1
OOO XXX  ,0
XXO XXOOO,0
OOXXXOXXO,1
OXXXOXOXO,1
XO XXOXO ,1
XOXXOOOX ,0
XOOXXXOXO,1
OXOOXOXXX,1
OXX XOX O,1
X OXOOX X,1
OXXXOXXOO,1
OXOXXXOXO,1
X  XO XO ,1
OOXXXXOOX,1
OXXXOXOOX,1
OXOOXXXOX,1
OXXXOOXXO,1
XOOOOXXX ,0
OXXXOXXOO,1
OXOXOXXOX,1
OOOXX  X ,0
OXOXXXOXO,1
XXOOXOX  ,1
 OXOX X  ,1
XOXOXOXXO,1
XXOOXOXOX,1
OXXXXOOXO,1
X  XOOXOX,1
OOXXOO XX,0
 X OOOX X,0
X XOXXOOO,0
OOXXX XO ,1
XOXXOXXOO,1
XOOO XXXO,0
OXXOX XO ,1
O X  X XO,1
OOXX XO X,1
 XOOOXXOX,0
OXXOXOXOX,1
XOXOXXXOO,1
OXX XXOOO,0
 OX XO X ,1
XOOOXX XO,0
X  XOOXXO,1
XOOXXXXOO,1
 OX X X O,1
XOOXXXOXO,1
OOXXXXXOO,1
O XXXOOOX,0
X X OXOOX,1
XXOOOOX X,0
XOOXXXOXO,1
OOXXXXOOX,1
XOXOOXXOX,1
XOXXOOOX ,0
X XXOXOOO,0
OOXO XX X,1
XOOXOXOX ,0
XOXOOXXOX,1
XOX XO XO,1
OOXXXOXXO,1
OOO XXX  ,0
OXOXOOXXX,1
XOOOXXO X,0
   XOOOXX,0
OXXOOXXOX,1
XXOOOOXX ,0
  XO XOX ,1
X OXXOOOX,0
XOX XOOX ,1
OOXXOXXOX,1
OXXOOXXOX,1
OOXXXXXOO,1
OOXXOXXXO,1
OOOX  X X,0
X OXXOXO ,1
OOX X X  ,1
O XOOOXXX,0
XOOXXOX  ,1
XOOXXXXOO,1
OXXXXOOXO,1
X XXOOXO ,1
OOXXXXOOX,1
 XOOOXXOX,0
XOOXXXXOO,1
XXO O O X,0
O X XXOOX,1
XOXOXXOOX,1
O XXXOX O,1
OOOX OXXX,0
 OXOXXXO ,1
OOOX XXXO,0
X XOX XOO,1
OXOXOOXXX,1
O XO X X ,1
OOOX X X ,0
OX  XXXOO,1
 X OOO XX,0
XOXXOXOXO,1
X XOOXXOO,0
OOX XOXX ,1
OOX XOX X,1
X OX OX  ,1
 X XXOOXO,1
OX  XXXOO,1
X XOOO X ,0
XXO XOOX ,1
XOOXXOOXX,1
XOOX  XOX,1
O XXXOXO ,1
XOXXOOO X,0
XOXOOOX X,0
XOXX XOOO,0
XOXOXOOXX,1
XOXOOXXOX,1
OXOXXXXOO,1
 XXOOXOX ,1
 X X OXO ,1
 XOXOXX O,1
OXXOXXXOO,1
 OX  XO X,1
XXXXOOO O,0
 OOOX X X,0
OOXXXXOOX,1
 X XO XO ,1
OXXOXXOXO,1
O XXX OXO,1
XXOXX OOO,0
OXOOO XXX,0
XXOOXXOXO,1
OX  XOX  ,1
XXXO OOOX,0
OX XO X  ,1
XOXOX X O,1
XXXOOOXO ,0
OOXXXOOXX,1
XXOOXOOXX,1
X XOXO XO,1
 XXOXOOOX,0
OXXXXOOXO,1
 X X  XOO,1
 OX XOX  ,1
 XOXX OXO,1
OOXXOX  X,1
OX X OX  ,1
XXOOXOXXO,1
XXOOOOXX ,0
XXXOOXOOX,1
OOOXXXX O,0
XOXOXOXOX,1
XOOOX XXO,0
 XOOOXXOX,0
 XXO XOXO,1
O X  X OX,1
OXXOXXOOX,1
XOOXOXXXO,1
XO XXOOOX,0
XOOXXXXOO,1
 XXOOOX  ,0
XOXXOXXOO,1
 XOXO OX ,0
OXXXOXOXO,1
XXOXO OOX,0
OXOXO OXX,0
OXXOOXXXO,1
XXOOOXX O,0
X OXXOOOX,0
XOOX XX O,1
 XO XXXOO,1
 XXXOOOOX,0
  X OOOXX,0
XOOXOOXXX,1
XOOX  XOX,1
O XXXXOOO,0
XOXOXOXXO,1
 XXXOOOXO,0
 XO XXXOO,1
OXX XO XO,1
XXOXOOXXO,1
OOXXOXXOX,1
XX OOOXOX,0
XOOXXOOXX,1
OOXXXOXXO,1
O XXXOOX ,1
OXOX  X  ,1
O X  XOX ,1
X XX OOO ,0
XXOOXXXOO,1
OOX  X  X,1
 XOX  XO ,1
X X OXOXO,1
XOXOXO X ,1
OXX XXOOO,0
 XXXOOXO ,1
X OXOOXX ,1
XOXOOOX X,0
XOOXXXOXO,1
XX XOOOOX,0
XXO OXOXO,0
OXXXOOO X,0
XXOXO OOX,0
OX X  XO ,1
  XO XOX ,1
XXXXO OOO,0
OXXOOXXXO,1
XOOXXXOXO,1
XX   OOOX,0
 OXOXX OX,1
 XXO XOOX,1
 XO XXOXO,1
XOOXXOXXO,1
 XOXXO XO,1
XOOXXXOXO,1
 X X  XOO,1
OOOXXXXO ,0
OXXXXOOXO,1
OOXOXXXOX,1
  XOX XO ,1
OOO OXXXX,0
XOOXXOXXO,1
OXOXOXXXO,1
XXXOOOXO ,0
 OOOXOXXX,0
OXOXXOOXX,1
X  XOOX  ,1
 OX  XOX ,1
OOXO XX X,1
OXOXO X X,1
  XOXXXOO,1
OOXOOXXXX,1
O X XOOXX,1
X OOOXX  ,0
OOOX XX  ,0
OOXXXXXOO,1
XXXOO XOO,0
XOOOXX XO,0
OOX X X  ,1
O XXXOX O,1
 XOOOOXXX,0
XXOOXOXXO,1
OX XOOX X,1
XOOXXOXXO,1
XXXXO OOO,0
XOOXXXOOX,1
XXXOOOXO ,0
XOOOOX XX,0
OXXOXOOXX,1
  XO XO X,1
XOOXXXOOX,1
OXXXOXOXO,1
XOOOOXX X,0
XOOOXX   ,0
 X OXXOXO,1
O XOX X  ,1
OXOXXXOOX,1
OXXOOXXOX,1
O XXXOX O,1
XXXXO OOO,0
XOXXOOXOX,1
OXO XOX X,1
OOO XX X ,0
OOXXOOXX ,0
OOXXXOX  ,1
XX OXOX O,1
XXOXOOXOX,1
  XOXO X ,1
XXOXOXXOO,1
XXXOXOOO ,0
 OX XXXOO,1
OXXXXOOXO,1
OXXOOXXXO,1
XOOXXOXXO,1
XO X  XO ,1
OXXXOXOOX,1
  XO XO X,1
 XOX OXXO,1
XOXOOXOXX,1
 OXOOOXXX,0
X  X  XOO,1
OOX XX XO,1
OXXOOXXOX,1
  XXOXOXO,1
XXOXO OXO,0
OXOXOXXOX,1
XOOXXOXOX,1
O XOOOXXX,0
XXOX OOOX,0
OOXXXXOOX,1
OOOX X  X,0
  XXOOOX ,0
OXOOXXOXX,1
XXXOX OOO,0
OXXXXOOXO,1
OXOXOXXXO,1
 XX XOXOO,1
OXOXXOOXX,1
XOXXOOOX ,0
OXOXXXOXO,1
  X XOXO ,1
XXOOO XOX,0
XOXX XOOO,0
 X XXOOXO,1
O XOXOXX ,1
XXXO XOOO,0
X OXXO XO,1
 XXOOOXXO,0
  XOXOXXO,1
X   XOOOX,0
 X OXOXXO,1
XXOXOOXXO,1
XX OXOOX ,1
OOOXO XXX,0
XOXXOXXOO,1
XO XXXOOO,0
OOOXXXOX ,0
 XOXOXOXO,0
XOOXXXOOX,1
 XOX OXXO,1
OOXXXOXOX,1
OXXXOXXOO,1
 X OXXOXO,1
XOOXO XX ,1
OOXXX X O,1
OXOXOXXOX,1
XX OXXOOO,0
 OOOOXXXX,0
 XO X OX ,1
OOXOXXXXO,1
O X  X OX,1
OXXXOXOXO,1
XOXOXOX  ,1
XOXOXOXOX,1
OOXXXOXXO,1
 OX XXXOO,1
O XXXOOOX,0
 XXX OOO ,0
XOOOXOXX ,0
OOXXXOXXO,1
OXOOOXXX ,0
XXOOOXO X,0
OXOOXXXOX,1
OOXXOXXOX,1
 OXOXXX O,1
O XOOXXX ,1
XOXXOXOXO,1
XXXOOX OO,0
 XOOXXX O,1
XOOXXXOXO,1
OXOXXXOOX,1
XXXOOX OO,0
OXXXXOOXO,1
OX  X XO ,1
OOOXXOX X,0
OXOX XX O,1
 XO XO X ,1
XO X XXOO,1
 XOOOXXOX,0
OOXX XO X,1
XXOOXXXOO,1
X XX OOO ,0
X OX OXXO,1
 XX OXOOX,1
XOOX OX X,1
 XX XOOO ,0
XOOOXXX O,0
OOO XXXXO,0
XOX  XOXO,1
XXOXOXXOO,1
XOXOXOXOX,1
OXXOXOOXX,1
OX OXXXO ,1
 XOOX  X ,1
X XOOOXXO,0
 XXXOOOXO,0
OOOXX XXO,0
OOXXXOXOX,1
OXXXXOXOO,1
XXOXOXOO ,0
OOOXX XXO,0
OOO  XX X,0
O XXOX OX,1
XXOOXXXOO,1
 XOX  X O,1
 XX OOOX ,0
 X  OOOXX,0
OXOXOOXXX,1
 XOXOXO  ,0
OXOXXOOXX,1
OXXOXXXOO,1
OX X  XO ,1
XXOOXXOOX,1
OOXXXXOXO,1
 XXOOX OX,1
XXXOOX OO,0
 XOXOOOXX,0
XXOXOOX  ,1
OOOXX   X,0
XOXXOXOOX,1
OX  XXOXO,1
OXXX XOOO,0
OOXXOXXXO,1
OOO OXXXX,0
 OXXXOX O,1
 XXO XOOX,1
XXOOOO XX,0
OOXXOXXXO,1
XO OOOXXX,0
XXOOXOOXX,1
XOOXOXXOX,1
OOXXXXOOX,1
XOXOOO XX,0
X OOOXXOX,0
OXOXOOXXX,1
OOO XOXXX,0
 XOXXXOOO,0
OX XO XOX,1
OOXOXOXXX,1
XXOXO OOX,0
OOXOOXXXX,1
X XX OXOO,1
X XOOO X ,0
XXOOXOOXX,1
OOXXOXXXO,1
OOX XOX X,1
X OX  X O,1
XOXOOXXXO,1
XXOOXOXXO,1
XOXOXOXOX,1
OXXOOXXXO,1
XOXXOXOXO,1
OOOXXXOX ,0
XOXOOXXOX,1
OX OOOXXX,0
 X XOXXOO,1
XOXXOXOXO,1
 OX  XOX ,1
 OXOXO XX,1
X OXO X  ,1
XXOOXXXOO,1
OXOXX  XO,1
XO X OXXO,1
OXXXOOXOX,1
 XO XXXOO,1
XXOXOOXOX,1
 OXXXO XO,1
XXOOXOXOX,1
XOX X OXO,1
 X  XXOOO,0
OOXOXXX  ,1
OX  XOOXX,1
XOXOXXXOO,1
 XXOXXOOO,0
OXOOXXOXX,1
OOXXOOXX ,0
  XXOOOX ,0
XXOOXOOXX,1
OOO XXOXX,0
OXX  XOXO,1
OXXOXXOOX,1
XOXXOOXOX,1
XOXOXXOXO,1
 OX  XOX ,1
XOOXXOXXO,1
OXOXXOOXX,1
OXXOOXXXO,1
OX OXO XX,1
OXOXOXOX ,0
OX XX XOO,1
 OOOXX X ,0
 OXO XXOX,1
XXXOOO   ,0
X OXOXX O,1
 X  OOOXX,0
XXO XOX O,1
OXOOX  XX,1
XXXOX OOO,0
OXXO X OX,1
OXOX  X  ,1
XOOOX XXO,0
X XOOOXOX,0
X  XOOX  ,1
OX OX  X ,1
OOXXOO XX,0
 XXOOXOX ,1
 X  XOXO ,1
XXO OXOOX,0
XXOOXXOXO,1
XOXOXOOXX,1
XOXXOXOXO,1
OOXXXO X ,1
OXXOXXXOO,1
XOOXOXXXO,1
OX X OX  ,1
XXO XOOOX,0
 XOOOX X ,0
XOOXXOXOX,1
XXOOXXXOO,1
OOXOXXOXX,1
 X XO X O,1
 OXOXXXO ,1
XOXOXXXOO,1
OXOOXXOXX,1
O X XOX  ,1
 XOXO O X,0
XOOOXOXX ,0
XOOO XOXX,0
 X OXOOXX,1
 OXX XOXO,1
 XOXOOX X,1
OXXXOXXOO,1
OX OXX XO,1
OXOXOOXXX,1
 X XXOXOO,1
  X OXOX ,1
XOXOOO XX,0
XOXOXOXXO,1
OXXOOXXXO,1
XOOOX OXX,0
  XOXXXOO,1
XOOOX OXX,0
XOOX  XXO,1
XOXXOXOOX,1
OX XXOOX ,1
 OXOX X  ,1
OXXX OOOX,0
XXO OXOXO,0
XXOXOOXXO,1
XX OX OXO,1
XOOOXX   ,0
 OX XXXOO,1
OOXOXXOXX,1
 X OX OX ,1
 OOOXXOXX,0
 XXOXOOOX,0
XOOXXXOOX,1
XXOXOOXXO,1
OXXOX  XO,1
OXO X OXX,1
X OOOX X ,0
OOXXX XO ,1
X XX OXOO,1
 XOXXO XO,1
OX  X  XO,1
XOXOXXOXO,1
OX  X  XO,1
XOXOXXXOO,1
 XXXOXOOO,0
O OOOXXXX,0
XOXOXOXOX,1
XOOXOOXXX,1
OXXOOXXOX,1
OXXXOXOXO,1
 XXO XOXO,1
XXXOOXOXO,1
XOOXOXXXO,1
  XOOX X ,1
XXOOXXOXO,1
XXOXO OXO,0
OOXXOXXXO,1
 OOOXXX  ,0
XO XOOOXX,0
O X  X XO,1
 XXOOXOX ,1
OOOXXX OX,0
 XXXO XOO,1
XOXOOXXXO,1
OXXOOXXXO,1
  XOXOXOX,1
X OX  XO ,1
OOXXXOXOX,1
OOOOXX XX,0
OXOXO OXX,0
 XX  XOOO,0
XOXOXXXOO,1
OX  XOXOX,1
XOXOXOXOX,1
XOOXXXOOX,1
 OXO X X ,1
OXOXOOXXX,1
XOXOXOOXX,1
  XXXOOO ,0
OXXXO X O,1
XOXOXOXOX,1
XXOOXOOXX,1
 X X XOOO,0
 X OXXOOX,1
 OXXXXOOO,0
  XOOOXX ,0
OOXXOX  X,1
XOXOOXXOX,1
 OX XO X ,1
O XOXO XX,1
XO XXOOOX,0
OXOXXXOOX,1
OOOX X X ,0
 OX XOOXX,1
XXOXX OOO,0
XOXOXOXXO,1
XX X OXOO,1
XXOOXXOXO,1
XOX OOOXX,0
XOOXOOXXX,1
XOXOOOXX ,0
XOXXOOXOX,1
XXOOXOXOX,1
XOXXOXOOX,1
XXOXOOXXO,1
OOOXOXXX ,0
XXOOXXOXO,1
 XXX OXOO,1
X OOOX  X,0
OOOOXX XX,0
XXXXO OOO,0
 XOXXOOX ,1
OXO XX XO,1
XOOXXXXOO,1
XOOXOOXXX,1
XXOOXXOXO,1
OXOXXOOXX,1
 XX XOOXO,1
XOX XOOX ,1
OXXXOXOXO,1
X OX OXXO,1
OOOXX OXX,0
XX OX XOO,1
  X X XOO,1
OXO XX OX,1
X XOOXXOO,0
X  XXOXOO,1
XX OOXXOO,0
XOXXXOOO ,0
 XOOO  XX,0
XXOOOX OX,0
OOOXXX OX,0
X X  XOOO,0
XOOOXXX O,0
OOO XXXOX,0
 X OX X O,1
OXXOXXOOX,1
OOXXOXXXO,1
OXXXOOXXO,1
OOXX XO X,1
OOXXXXOOX,1
XXOOXOXOX,1
OXXXOXOXO,1
XOXOOXXOX,1
 OXO XXOX,1
XXX  OOO ,0
XOOXXXOOX,1
OOOXX OXX,0
XOX XO XO,1
O XOOX XX,1
OXOXOXXXO,1
OXX OX OX,1
XX OOXXOO,0
OX OXXOX ,1
OXXOXOXXO,1
OXOXXOOXX,1
XOXOXXOOX,1
XXOXXOOXO,1
XOOOXX XO,0
OOO XX  X,0
 XOOXXOX ,1
X XOOOXXO,0
   XXXOOO,0
XX OXOOX ,1
XXOOO XXO,0
XOX  XOXO,1
XO X  X O,1
XOOOXXOX ,0
XXOOXXOXO,1
 XX OOO X,0
OOXXOXOXX,1
OOXXOO XX,0
OXXOXOXOX,1
 X XO XO ,1
 XXXOXOOO,0
 X XOOX  ,1
OXOXXXOOX,1
OXX OX XO,1
 XXOOOXXO,0
